0,1,2,3,4,5,6,7,8,9
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20175771,라이온 킹,,The Lion King,"[{'auditNo': '2019-MF01254', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01309 ', 'watchGradeNm': '전체관람가'}]",20190717,2018,118,"[{'genreNm': '어드벤처'}, {'genreNm': '드라마'}, {'genreNm': '가족'}]","[{'peopleNm': '존 파브로', 'peopleNmEn': 'Jon Favreau'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20196309,스파이더맨: 파 프롬 홈,,Spider-Man: Far From Home,"[{'auditNo': '2019-MF01195', 'watchGradeNm': '12세이상관람가'}, {'auditNo': '2019-MF01230 ', 'watchGradeNm': '12세이상관람가'}]",20190702,2019,129,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': '존 왓츠', 'peopleNmEn': 'Jon Watts'}]"
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,劇場版おしりたんてい：カレーなる事件,Butt Detective The Movie,"[{'auditNo': '2019-MF01253', 'watchGradeNm': '전체관람가'}]",20190711,2019,68,[{'genreNm': '애니메이션'}],"[{'peopleNm': '히라야마 미호', 'peopleNmEn': 'Miho Hirayama'}]"
20190002,롱 샷,,LONG SHOT,"[{'auditNo': '2019-MF01157', 'watchGradeNm': '15세이상관람가'}]",20190724,2019,124,[{'genreNm': '코미디'}],"[{'peopleNm': '조나단 레빈', 'peopleNmEn': 'Jonathan Levine'}]"
20192222,사일런스,,The Silence,"[{'auditNo': '2019-MF01180', 'watchGradeNm': '15세이상관람가'}]",20190717,2019,90,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '존 R. 레오네티', 'peopleNmEn': 'John R. Leonetti'}]"
20185986,진범,,The Culprit,"[{'auditNo': '2019-MF00987', 'watchGradeNm': '15세이상관람가'}]",20190710,2018,100,[{'genreNm': '스릴러'}],"[{'peopleNm': '고정욱', 'peopleNmEn': 'KO Jeong-wook'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20196309,스파이더맨: 파 프롬 홈,,Spider-Man: Far From Home,"[{'auditNo': '2019-MF01195', 'watchGradeNm': '12세이상관람가'}, {'auditNo': '2019-MF01230 ', 'watchGradeNm': '12세이상관람가'}]",20190702,2019,129,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': '존 왓츠', 'peopleNmEn': 'Jon Watts'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20191601,극장판 엉덩이 탐정: 화려한 사건 수첩,劇場版おしりたんてい：カレーなる事件,Butt Detective The Movie,"[{'auditNo': '2019-MF01253', 'watchGradeNm': '전체관람가'}]",20190711,2019,68,[{'genreNm': '애니메이션'}],"[{'peopleNm': '히라야마 미호', 'peopleNmEn': 'Miho Hirayama'}]"
20185353,기방도령,,HOMME FATALE,"[{'auditNo': '2019-MF01115', 'watchGradeNm': '15세이상관람가'}]",20190710,2019,110,"[{'genreNm': '코미디'}, {'genreNm': '사극'}]","[{'peopleNm': '남대중', 'peopleNmEn': 'NAM Dae-joong'}]"
20185986,진범,,The Culprit,"[{'auditNo': '2019-MF00987', 'watchGradeNm': '15세이상관람가'}]",20190710,2018,100,[{'genreNm': '스릴러'}],"[{'peopleNm': '고정욱', 'peopleNmEn': 'KO Jeong-wook'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20199951,애나벨 집으로,,Annabelle Comes Home,"[{'auditNo': '2019-MF01174', 'watchGradeNm': '15세이상관람가'}]",20190626,2019,105,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]","[{'peopleNm': '게리 도버먼', 'peopleNmEn': 'Gary Dauberman'}]"
20192151,미드소마,,Midsommar,"[{'auditNo': '2019-MF01288', 'watchGradeNm': '청소년관람불가'}]",20190711,2019,147,[{'genreNm': '공포(호러)'}],"[{'peopleNm': '아리 애스터', 'peopleNmEn': 'Ari Aster'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20196309,스파이더맨: 파 프롬 홈,,Spider-Man: Far From Home,"[{'auditNo': '2019-MF01195', 'watchGradeNm': '12세이상관람가'}, {'auditNo': '2019-MF01230 ', 'watchGradeNm': '12세이상관람가'}]",20190702,2019,129,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': '존 왓츠', 'peopleNmEn': 'Jon Watts'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20196655,존 윅 3: 파라벨룸,,John Wick: Chapter 3 - parabellum,"[{'auditNo': '2019-MF01103', 'watchGradeNm': '청소년관람불가'}]",20190626,2019,131,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]","[{'peopleNm': '채드 스타헬스키', 'peopleNmEn': 'Chad Stahelski'}]"
20199951,애나벨 집으로,,Annabelle Comes Home,"[{'auditNo': '2019-MF01174', 'watchGradeNm': '15세이상관람가'}]",20190626,2019,105,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]","[{'peopleNm': '게리 도버먼', 'peopleNmEn': 'Gary Dauberman'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20198453,롱 리브 더 킹: 목포 영웅,,Long Live the King,"[{'auditNo': '2019-MF01030', 'watchGradeNm': '15세이상관람가'}]",20190619,2019,117,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '강윤성', 'peopleNmEn': 'KANG Yun-sung'}]"
20192689,별의 정원,,Astro Gardener,"[{'auditNo': '2019-MF01193', 'watchGradeNm': '전체관람가'}]",20190704,2019,74,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}]","[{'peopleNm': '원종식', 'peopleNmEn': 'WON Jong-shik'}]"
20192591,BIFAN2019 판타스틱 단편 걸작선 1,,Fantastic Short Films 1,[],,2019,,[{'genreNm': '기타'}],[]
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20196655,존 윅 3: 파라벨룸,,John Wick: Chapter 3 - parabellum,"[{'auditNo': '2019-MF01103', 'watchGradeNm': '청소년관람불가'}]",20190626,2019,131,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]","[{'peopleNm': '채드 스타헬스키', 'peopleNmEn': 'Chad Stahelski'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20199951,애나벨 집으로,,Annabelle Comes Home,"[{'auditNo': '2019-MF01174', 'watchGradeNm': '15세이상관람가'}]",20190626,2019,105,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]","[{'peopleNm': '게리 도버먼', 'peopleNmEn': 'Gary Dauberman'}]"
20198453,롱 리브 더 킹: 목포 영웅,,Long Live the King,"[{'auditNo': '2019-MF01030', 'watchGradeNm': '15세이상관람가'}]",20190619,2019,117,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '강윤성', 'peopleNmEn': 'KANG Yun-sung'}]"
20182585,비스트,,The Beast,"[{'auditNo': '2019-MF01138', 'watchGradeNm': '15세이상관람가'}]",20190626,2019,130,"[{'genreNm': '범죄'}, {'genreNm': '스릴러'}]","[{'peopleNm': '이정호', 'peopleNmEn': 'LEE Jeong-ho'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20192022,마담 싸이코,,Greta,"[{'auditNo': '2019-MF01056', 'watchGradeNm': '15세이상관람가'}]",20190626,2018,98,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]","[{'peopleNm': '닐 조단', 'peopleNmEn': 'Neil Jordan'}]"
20070602,마녀배달부 키키,魔女の宅急便,Kiki's Delivery Service,"[{'auditNo': '2007-F351', 'watchGradeNm': '전체관람가'}]",20071122,1989,102,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '미야자키 하야오', 'peopleNmEn': 'Hayao Miyazaki'}]"
20184047,토이 스토리 4,,Toy Story 4,"[{'auditNo': '2019-MF01049', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF01083 ', 'watchGradeNm': '전체관람가'}]",20190620,2018,99,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]","[{'peopleNm': '조시 쿨리', 'peopleNmEn': 'Josh Cooley'}]"
20183867,알라딘,,Aladdin,"[{'auditNo': '2019-MF00816', 'watchGradeNm': '전체관람가'}, {'auditNo': '2019-MF00865 ', 'watchGradeNm': '전체관람가'}]",20190523,2018,127,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]","[{'peopleNm': '가이 리치', 'peopleNmEn': 'Guy Ritchie'}]"
20198453,롱 리브 더 킹: 목포 영웅,,Long Live the King,"[{'auditNo': '2019-MF01030', 'watchGradeNm': '15세이상관람가'}]",20190619,2019,117,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]","[{'peopleNm': '강윤성', 'peopleNmEn': 'KANG Yun-sung'}]"
20183782,기생충,,PARASITE,"[{'auditNo': '2019-MF00595', 'watchGradeNm': '15세이상관람가'}]",20190530,2019,131,[{'genreNm': '드라마'}],"[{'peopleNm': '봉준호', 'peopleNmEn': 'BONG Joon-ho'}]"
20196655,존 윅 3: 파라벨룸,,John Wick: Chapter 3 - parabellum,"[{'auditNo': '2019-MF01103', 'watchGradeNm': '청소년관람불가'}]",20190626,2019,131,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]","[{'peopleNm': '채드 스타헬스키', 'peopleNmEn': 'Chad Stahelski'}]"
20190273,천로역정: 천국을 찾아서,,The Pilgrim's Progress,"[{'auditNo': '2019-MF00833', 'watchGradeNm': '전체관람가'}]",20190613,2019,113,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]","[{'peopleNm': '로버트 페르난데스', 'peopleNmEn': 'Robert Fernandez'}]"
20196657,맨 인 블랙: 인터내셔널,,Men in Black: International,"[{'auditNo': '2019-MF01082', 'watchGradeNm': '12세이상관람가'}]",20190612,2019,115,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]","[{'peopleNm': 'F. 게리 그레이', 'peopleNmEn': 'F. Gary Gray'}]"
20190885,사탄의 인형,,Child's Play,"[{'auditNo': '2019-MF01139', 'watchGradeNm': '청소년관람불가'}]",20190620,2019,90,[{'genreNm': '공포(호러)'}],"[{'peopleNm': '라스 클리브버그', 'peopleNmEn': 'Lars Klevberg'}]"
19880001,이웃집 토토로,となりの トトロ,My Neighbor Totoro,"[{'auditNo': '2001-F192', 'watchGradeNm': '전체관람가'}]",20010728,1988,87,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}]","[{'peopleNm': '미야자키 하야오', 'peopleNmEn': 'Hayao Miyazaki'}]"
20190466,세상을 바꾼 변호인,,ON THE BASIS OF SEX,"[{'auditNo': '2019-MF00283', 'watchGradeNm': '12세이상관람가'}]",20190613,2018,120,[{'genreNm': '드라마'}],"[{'peopleNm': '미미 레더', 'peopleNmEn': 'Mimi Leder'}]"
